formOccurrences	form	lemma	HebBinyan	VerbForm	Person	Number	Gender	form_niqqud	lemma_niqqud	lemmaCount
1	להתעקש	התעקש	HITPAEL	Inf				לְהִתְעַקֵּשׁ	הִתְעַקֵּשׁ	3
1	להתאים	התאים	HIFIL	Inf				לְהַתְאִים	הִתְאִים	34
1	אתעכב	התעכב	HIFIL		1	Sing	Masc	אֶתְעַכֵּב	הִתְעַכֵּב	2
6	הופכים	הפך	PAAL	Part	3	Plur	Masc	הוֹפְכִים	הָפַךְ	96
4	לזוז	זז	PAAL	Inf				לָזוּז	זָז	9
1	מתארגנים	התארגן	HITPAEL	Part	3	Plur	Masc	מִתְאַרְגְּנִים	הִתְאַרְגֵּן	6
1	מתלבשים	התלבש	HITPAEL	Part	3	Plur	Masc	מִתְלַבְּשִׁים	הִתְלַבֵּשׁ	3
1	מצחצכים	צחצך	HIFIL	Part	3	Plur	Masc	מְצַחְצְכִים	צַּחְצְךָ	1
1	מסדרים	סידר	PIEL	Part	3	Plur	Masc	מְסַדְּרִים	סִּידֵּר	6
1	להתקלח	התקלח	HITPAEL	Inf				לְהִתְקַלֵּחַ	הִתְקַלֵּחַ	1
2	מתגעגעים	התגעגע	HITPAEL	Part	1	Plur	Masc	מִתְגַּעְגְּעִים	הִתְגְַעְגֵּעַ	7
1	התנהגו	התנהג	HITPAEL		3	Plur	Fem,Masc	הִתְנַהֲגוּ	הִתְנַהֵג	14
1	להעניש	העניש	HIFIL	Inf				לְהַעֲנִישׁ	הֶעֱנִישׁ	1
5	מלמד	לימד	PIEL	Part	1,2,3	Sing	Masc	מְלַמֵּד	לִימֵּד	29
1	הגדנה	הגדנה	PAAL		1	Sing	Masc	הַגְּדָנָה	הַגְּדָנָה	1
7	מלווה	ליווה	PAAL	Part	3	Sing	Masc	מְלַוֶּוה	לִיוָוה	7
2	מחנכים	חינך	PIEL	Part	3	Plur	Masc	מְחַנְּכִים	חִינְּךְ	4
1	שליוו	שיליוו	PIEL		3	Plur	Fem,Masc	שְׁלִיוּוּ	שִׁילִיווּ	1
1	הפריעו	הפריע	HIFIL		3	Plur	Masc	הִפְרִיעוּ	הִפְרִיעַ	13
1	למורים	מרם	PAAL			Plur	Masc	לְמוֹרִים	מֵרָם	1
1	שרצים	שרץ	PAAL	Part	3	Plur	Masc	שְׁרָצִים	שֶׁרֶץ	18
5	שעושים	שעושים	PAAL	Part	3	Plur	Masc	שֶׁעוֹשִׂים	שֶׁעוֹשִׂים	5
1	הרסה	הרסה	PIEL		3	Sing	Fem	הֲרָסָה	הֲרָסָה	1
1	מצטיין	הצטיין	HITPAEL	Part	3	Sing	Masc	מִצְטַיֵּין	הִצְטַיֵּין	1
2	מכבדים	כיבד	PIEL	Part	3	Plur	Masc	מְכַבְּדִים	כִּיבֵּד	5
1	שוברים	שבר	PAAL	Part	3	Plur	Masc	שׁוֹבְרִים	שֶׁבֶר	16
2	שמרו	שמר	PAAL		3	Plur	Masc	שָׁמְרוּ	שָׁמַר	52
3	יורדים	ירד	PAAL	Part	1	Plur	Masc	יוֹרְדִים	יָרַד	48
3	מצפה	ציפה	PIEL	Part	3	Sing	Fem	מְצַפֶּה	צִּיפָּה	10
2	להתקבל	התקבל	HITPAEL	Inf				לְהִתְקַבֵּל	הִתְקַבֵּל	10
1	לזחול	זחל	PAAL	Inf				לִזְחוֹל	זַחַל	1
2	תקבל	קיבל	PIEL		3	Sing	Masc	תְּקַבֵּל	קִיבֵּל	245
1	אצרף	אצרף	PIEL		1	Sing	Masc	אֶצְרֵף	אֶצְרֵף	1
1	לגשת	ניגש	NIFAL	Inf				לָגֶשֶׁת	נִיגַּשׁ	7
1	מתקבלת	התקבל	HITPAEL	Part	1,2,3	Sing	Fem	מִתְקַבֶּלֶת	הִתְקַבֵּל	10
1	לנער	ניער	PIEL	Inf				לְנַעַר	נִיעֵר	1
2	יכיר	הכיר	PAAL		3	Sing	Masc	יַכִּיר	הִכִּיר	141
2	הופכות	הפך	PAAL	Part	3	Plur	Fem	הוֹפְכוֹת	הָפַךְ	96
1	פרש	פרש	PAAL		3	Sing	Masc	פָּרָשׁ	פָּרָשׁ	1
7	מחליטים	החליט	HIFIL	Part	3	Plur	Masc	מַחֲלִיטִים	הֶחֱלִיט	164
1	להזניח	הזניח	HIFIL	Inf				לְהַזְנִיחַ	הִזְנִיחַ	1
7	להתקדם	התקדם	HITPAEL	Inf				לְהִתְקַדֵּם	הִתְקַדֵּם	12
1	ביקשת	ביקש	PIEL		1	Sing	Masc	בִּיקַּשְׁתָּ	בִּיקֵּשׁ	78
1	לדח	לדח	PIEL	Inf				לָדַח	לָדַח	1
2	לדחות	דחה	PAAL	Inf				לִדְחוֹת	דָּחָה	4
1	הלכת	הלכה	PAAL		3	Sing	Fem	הַלֶּכֶת	הֲלָכָה	1
1	תתגייס	התגייס	HITPAEL		3	Sing	Masc	תִּתְגַּיֵּיס	הִתְגַּיֵּיס	7
2	מפוצץ	פוצץ	PUAL	Part	1,2,3	Sing	Masc	מְפוֹצֵץ	פּוֹצֵץ	6
1	תכוננת	כונן	PAAL		3	Sing	Fem	תְּכוֹנֶנֶת	כּוֹנֵן	1
1	שראית	שראי	PIEL		1	Sing	Masc	שֶׁרָאִיתָ	שֶׁרְאִי	1
4	מפחדים	פיחד	PIEL	Part	3	Plur	Masc	מְפַחֲדִים	פִּיחֵד	10
3	חיקו	חיקה	PAAL		3	Plur	Masc	חֵיקוֹ	חֵיקָה	6
1	כיבו	כיבה	PAAL		3	Plur	Masc	כִּיבּוּ	כִּיבָה	1
1	ישחק	שיחק	PAAL		3	Sing	Masc	יְשַׂחֵק	שִִׂיחֵק	12
1	מרוכז	רוכז	PUAL	Part	1,2,3	Sing	Masc	מְרוּכָּז	רוֹכֵז	1
1	יחליף	החליף	HIFIL		3	Sing	Masc	יַחֲלִיף	הֶחֱלִיף	23
2	תזכיר	הזכיר	HIFIL		2	Sing	Masc	תַּזְכִּיר	הִזְכִּיר	55
2	קולט	קלט	PAAL	Part	2	Sing	Masc	קוֹלֵט	קֶלֶט	11
2	מפחיד	הפחיד	HIFIL	Part	3	Sing	Masc	מַפְחִיד	הִפְחִיד	4
19	הולכת	הלך	PAAL	Part	3	Sing	Fem	הוֹלֶכֶת	הָלַךְ	266
1	דוחף	דחף	PAAL	Part	3	Sing	Masc	דּוֹחֵף	דַּחַף	12
4	שומעת	שמע	PAAL	Part	1	Sing	Fem	שׁוֹמַעַת	שָׁמַע	173
1	מרוויחה	הרוויח	HIFIL	Part	3	Sing	Fem	מַרְוִויחָה	הִרְוִויחַ	22
1	התיישבתי	התיישב	HITPAEL		1	Sing	Masc	הִתְיַישַּׁבְתִּי	הִתְיַישֵּׁב	8
3	סיימה	סיים	PIEL		3	Sing	Fem	סִּייְּמָה	סִּייֵּם	69
1	משתתקות	השתתק	HITPAEL	Part	1,2,3	Plur	Fem	מִשְׁתַּתְּקוֹת	הִשְׁתַתֵּק	2
3	מפסיקות	הפסיק	HIFIL	Part	1,2,3	Plur	Fem	מַפְסִיקוֹת	הִפְסִיק	42
1	הרמתי	הרמה	HIFIL		1	Sing	Masc	הֵרַמְתִּי	הָרָמָה	1
2	מסתכלות	הסתכל	HITPAEL	Part	1,2,3	Plur	Fem	מִסְתַכְּלוֹת	הִסְתַּכֵּל	61
3	דמיין	דמיין	PAAL		3	Sing	Masc	דִּמְיֵין	דִּמְיֵין	12
1	התחתן	התחתן	HITPAEL		3	Sing	Masc	הִתְחַתֵּן	הִתְחַתֵּן	18
6	מתעסקים	התעסק	HITPAEL	Part	3	Plur	Masc	מִתְעַסְקִים	הִתְעַסֵּק	20
2	מילא	מילא	PIEL		3	Sing	Masc	מִילֵּא	מִילֵּא	5
2	שרציתי	שרצית	PAAL		1	Sing	Masc	שֶׁרָצִיתִי	שֶׁרָצִיתָ	2
3	קשורה	קשר	PAAL	Part	3	Sing	Fem	קְשׁוּרָה	קֶשֶׁר	92
2	מדברות	דיבר	PIEL	Part	3	Plur	Fem	מְדַבְּרוֹת	דִּיבֵּר	359
1	עסוקות	עסק	PAAL	Part	3	Plur	Fem	עֲסוּקוֹת	עֵסֶק	36
7	נפגשים	נפגש	NIFAL	Part	1	Plur	Masc	נִפְגָּשִׁים	נִפְגַּשׁ	31
1	משודרת	שודר	PUAL	Part	3	Sing	Fem	מְשׁוּדֶּרֶת	שׁוּדַּר	6
3	לתרגל	תרגל	PIEL	Inf				לְתַרְגֵּל	תִּרְגֵּל	3
1	איךשהו	איךש	PAAL		1	Plur	Masc	אֵיךְשֶׁהוּ	אִיךְּשׁ	1
2	לפשע	פישע	PAAL	Inf				לְפֶּשַׁע	פִּישֵּׁע	2
2	מעז	מעז	HIFIL	Part	3	Sing	Masc	מֵעֵז	מֵעֵז	2
11	נתנה	נתן	PAAL		3	Sing	Fem	נָּתְנָה	נָתָן	147
3	התחברנו	התחבר	HITPAEL		1	Plur	Masc	הִתְחַבַּרְנוּ	הִתְחַבֵּר	24
1	חוברים	חבר	PAAL	Part	3	Plur	Masc	חוֹבְרִים	חָבֵר	2
2	חותכת	חתך	PAAL	Part	1,2,3	Sing	Fem	חוֹתֶכֶת	חֲתָךְ	5
1	צילמו	צילם	PIEL		3	Plur	Fem,Masc	צִּילְּמוּ	צִּילָּם	17
2	חיות	חיה	PAAL	Part	3	Plur	Fem	חַיוֹת	חַיָּה	4
3	פוגש	פגש	PAAL	Part	2	Sing	Masc	פּוֹגֵּשׁ	פָּגַשׁ	35
5	לרצות	ריצה	PAAL	Inf				לְרַצּוֹת	רִיצָה	8
2	להתאמץ	התאמץ	HITPAEL	Inf				לְהִתְאַמֵּץ	הִתְאַמֵּץ	6
2	ישימו	שם	HIFIL		3	Plur	Fem,Masc	יָשִִׂימוּ	שָׁם	79
1	גידו	גידה	PIEL		3	Plur	Masc	גִּידוּ	גִּידָה	1
1	תזרוק	זרק	PAAL		3	Sing	Fem	תִּזְרוֹק	זָּרַק	16
8	רוקדים	רקד	PAAL	Part	3	Plur	Masc	רוֹקְדִים	רָקַד	27
1	שודר	שודר	PUAL		3	Sing	Masc	שׁוּדַּר	שׁוּדַּר	6
1	שכנעתי	שכנע	PAAL		1	Sing	Masc	שִׁכְנַעְתִּי	שִׁכְנֵעַ	6
2	מתחברים	התחבר	HITPAEL	Part	3	Plur	Masc	מִתְחַבְּרִים	הִתְחַבֵּר	24
4	תלמדו	למד	HIFIL		1	Plur	Masc	תִּלְמְדוּ	לָמַד	143
1	שקשורות	שקש	PAAL	Part	3	Plur	Fem	שִׁקְשׁוּרוֹת	שֶׁקֶשׁ	7
7	מתמודדים	מתמודד	HITPAEL	Part	3	Plur	Masc	מִתְמוֹדְדִים	מִתְמוֹדֵד	7
1	מסתיר	הסתיר	HIFIL	Part	3	Sing	Masc	מַסְתִּיר	הִסְתִּיר	8
2	מעלים	העלה	HIFIL	Part	3	Plur	Masc	מַעֲלִים	הֶעֱלָה	27
2	תאמינו	האמין	PAAL		3	Plur	Masc	תַּאֲמִינוּ	הֶאֱמִין	26
3	קמו	קם	PAAL		3	Plur	Masc	קָּמוּ	קָם	28
2	תקועה	תקוע	PAAL	Part	3	Sing	Fem	תְּקוּעָה	תָּקוּעַ	5
1	שמתאים	שמתא	PAAL	Part	3	Sing	Masc	שֶׁמַתְאִים	שֶׁמַתָּא	1
2	להשיט	השיט	HIFIL	Inf				לְהַשִּׁיט	הַשַּׁיט	2
2	נרדם	נרדם	NIFAL		3	Sing	Masc	נִרְדַּם	נִרְדַּם	3
2	טען	טען	PAAL		3	Sing	Masc	טָעַן	טָעַן	9
2	מתעוררים	התעורר	HITPAEL	Part	3	Plur	Masc	מִתְעוֹרְרִים	הִתְעוֹרֵר	11
2	התעוררו	התעורר	HITPAEL		3	Plur	Fem,Masc	הִתְעוֹרְרוּ	הִתְעוֹרֵר	11
1	שראה	שרא	PIEL		3	Sing	Masc	שֶׁרָאָה	שֶׁרָא	5
2	קמתי	קימת	PAAL		1	Sing	Masc	קַמְתִּי	קִימַת	2
2	סתכלתי	סתכל	PAAL		1	Sing	Masc	סִתְכַּלְתִּי	סִתְכַּל	2
2	הרים	הר	PAAL		3	Plur	Masc	הָרִים	הַר	2
2	יושבת	ישב	PAAL	Part	3	Sing	Fem	יוֹשֶׁבֶת	יָשְַׁב	65
1	תעורר	עורר	PAAL		3	Sing	Masc	תְּעוֹרֵר	עוֹרֵר	9
1	שתה	שת	PAAL		3	Sing	Masc	שָׁתָה	שַּׁת	11
1	בדקה	בדק	PAAL		3	Sing	Fem	בְּדַקָּה	בָּדַק	52
2	עוברות	עבר	PAAL	Part	3	Plur	Fem	עוֹבְרוֹת	עָבַר	261
1	מכריח	הכריח	HIFIL	Part	3	Sing	Masc	מַכְרִיחַ	הִכְרִיחַ	1
2	פוגעת	פגע	PAAL	Part	3	Sing	Fem	פּוֹגַעַת	פָּגַע	36
1	שוברת	שבר	PAAL	Part	3	Sing	Fem	שׁוֹבֶרֶת	שֶׁבֶר	16
1	נעצרה	נעצר	NIFAL		3	Sing	Fem	נֶעֶצְרָה	נֶעֱצַר	5
4	נפגעה	נפגע	NIFAL		3	Sing	Fem	נִפְגְּעָה	נִפְגַּע	9
1	שפכה	שפך	PAAL		3	Sing	Fem	שָׁפְכָה	שֶׁפֶךְ	2
1	נתקאו	נתקא	NIFAL		3	Plur	Masc	נִתְקְאוּ	נִתְקָא	1
1	מרוחק	מרוחק	PUAL	Part	1,2,3	Sing	Masc	מְרוּחָק	מְרוּחָק	1
1	מסקרן	מסקרן	PIEL	Part	3	Sing	Masc	מְסַקְרֵן	מְסַקְרֵן	1
1	שטה	שטה	PAAL		3	Sing	Fem	שָׁטָה	שָׁטָה	1
2	חיה	חיה	PAAL	Part	3	Sing	Fem	חַיָּה	חַיָּה	4
1	עוזרות	עזר	PAAL	Part	3	Plur	Fem	עוֹזְרוֹת	עֵזֶר	160
1	להיפתר	נפתר	NIFAL	Inf				לְהִיפָּתֵר	נִפְתַּר	2
1	להרטוס	הרטוס	PAAL	Inf				לְהִרְטוֹס	הֶרְטוּס	1
1	מותרת	הותר	PUAL	Part	3	Sing	Fem	מוּתֶּרֶת	הוּתַּר	2
2	להתפטר	התפטר	HITPAEL	Inf				לְהִתְפַטֵּר	הִתְפַטֵּר	2
2	לפתר	פיתר	PIEL	Inf				לְפַתֵּר	פִּיתֵּר	2
3	עזב	עזב	PAAL		3	Sing	Masc	עָזַב	עָזַב	32
3	ראתה	ראה	PAAL		3	Sing	Fem	רָאֲתָה	רָאָה	268
1	מתעלמים	התעלם	HITPAEL	Part	3	Plur	Masc	מִתְעַלְּמִים	הִתְעַלֵּם	9
1	להר	להר	PIEL	Inf				לְהַר	לְהַר	1
1	הביע	הביע	HIFIL		3	Sing	Masc	הִבִּיעַ	הִבִּיעַ	3
5	מנחשים	ניחש	PIEL	Part	3	Plur	Masc	מְנַחֲשִׁים	נִיחֵשׁ	22
4	הלכה	הלך	PAAL		3	Sing	Fem	הֲלָכָה	הָלַךְ	266
1	תיפתר	נפתר	NIFAL		3	Sing	Fem	תִּיפְַתֵּר	נִפְתַּר	2
1	נפטרה	נפטר	NIFAL		3	Sing	Fem	נִפְטְרָה	נִפְטַר	3
4	הספיק	הספיק	HIFIL		3	Sing	Masc	הִסְפִּיק	הִסְפִּיק	21
1	חטף	חטף	PAAL		3	Sing	Masc	חָטַף	חָטַף	6
2	עוזבים	עזב	PAAL	Part	3	Plur	Masc	עוֹזְבִים	עָזַב	32
2	להתרכז	התרכז	HITPAEL	Inf				לְהִתְרַכֵּז	הִתְרַכֵּז	2
2	יחיו	חי	PAAL		3	Plur	Masc	יִחְיוּ	חַי	62
3	ישבה	ישב	PAAL		3	Sing	Fem	יָשְׁבָה	יָשְַׁב	65
4	רוצות	רצה	PAAL	Part	3	Plur	Fem	רוֹצוֹת	רָצָה	467
4	עזבתי	עזב	PAAL		1	Sing	Masc	עָזַבְתִּי	עָזַב	32
2	המשכתי	המשיך	HIFIL		1	Sing	Masc	הִמְשְַׁכָתִי	הִמְשִׁיךְ	113
1	נמכרו	נמכר	NIFAL		3	Plur	Fem,Masc	נִמְכְּרוּ	נִמְכַּר	15
5	גרתי	גר	PAAL		1	Sing	Masc	גַּרְתִּי	גָּר	91
1	אצא	יצא	PAAL		1	Sing	Masc	אֵצֵא	יָצָא	241
1	רוקד	רקד	PAAL	Part	1	Sing	Masc	רוֹקֵד	רָקַד	27
6	להתעלם	התעלם	HITPAEL	Inf				לְהִתְעַלֵּם	הִתְעַלֵּם	9
1	מגויסים	מגויס	PUAL	Part	1,2,3	Plur	Masc	מְגוּיָּסִים	מְגוּיָּס	1
2	להרשות	הרשה	HIFIL	Inf				לְהַרְשׁוֹת	הִרְשָׁה	6
1	נכנסות	נכנס	NIFAL	Part	3	Plur	Fem	נִכְנָסוֹת	נִכְנַס	148
1	מאפשרות	איפשר	PIEL	Part	3	Plur	Fem	מְאַפְשְׁרוֹת	אִיפְשֵׁר	3
7	עברת	עברה	PAAL		1	Sing	Masc	עָבַרְתָּ	עָבְרָה	7
6	מתחבר	התחבר	HITPAEL	Part	3	Sing	Masc	מִתְחַבֵּר	הִתְחַבֵּר	24
3	גרנו	גרן	PAAL		1	Plur	Masc	גַּרְנוּ	גֶּרֶן	3
2	משכתי	שיכת	PAAL	Part	1	Sing	Masc	מָשְַׁכָתִי	שַּׂיֶכֶת	2
1	המשכנו	המשכן	HIFIL		1	Plur	Masc	הִמְשְַׁכֵנוּ	הַמִשְׁכָּן	1
1	התרחקנו	התרחק	HITPAEL		1	Plur	Fem,Masc	הִתְרַחַקְנוּ	הִתְרַחֵק	3
1	צמודה	צמוד	PUAL	Part	3	Sing	Fem	צְּמוּדָה	צָּמוּד	1
3	שנינו	שנין	PAAL		1	Plur	Masc	שְׁנֵינוּ	שָׁנִין	3
1	אזמין	הזמין	HIFIL		1	Sing	Masc	אַזְמִין	הִזְמִין	43
1	יגישו	הגיש	HIFIL		3	Plur	Masc	יַגִּישׁוּ	הִגִּישׁ	22
1	מתעסק	התעסק	HITPAEL	Part	1	Sing	Masc	מִתְעַסֵּק	הִתְעַסֵּק	20
2	תייה	תייה			3	Sing	Fem	תִּיָּיה	תִּיָּיה	2
2	החלטת	החלטה	PAAL		1	Sing	Masc	הַחְלָטַת	הַחְלָטָה	2
2	ביקרתי	ביקר	PAAL		1	Sing	Masc	בִּיקַּרְתִּי	בִּיקֵּר	33
4	הגעת	הגעה	HIFIL		3	Sing	Fem	הִגַּעְתָּ	הַגָּעָה	4
1	קסמה	קסם	PAAL		3	Sing	Fem	קִסְמָה	קֶסֶם	1
1	קנית	קנה	PAAL		3	Sing	Masc	קָּנִית	קָּנָה	98
1	נרשמתי	נרשם	NIFAL		1	Sing	Masc	נִרְשְַׁמָתִי	נִרְשָׁם	6
1	מסתגל	הסתגל	HITPAEL	Part	1	Sing	Masc	מִסְתַגֵּל	הִסְתַגֵּל	3
1	אבחן	בחן	PIEL		1	Sing	Masc	אַבְּחֵן	בָּחַן	1
1	מצוינת	מצוין	PUAL	Part	3	Sing	Fem	מְצוּיֶּנֶת	מְצוּיָּן	1
1	מביישת	מבייש	HIFIL	Part	1,2,3	Sing	Fem	מְבַיֶּישֶׁת	מְבַיֵּישׁ	1
5	גיליתי	גילה	PAAL		1	Sing	Masc	גִּילִּיתִי	גִּילָה	37
1	ימדה	מד	PAAL		3	Sing	Fem	יָמְדָה	מַד	2
4	יבין	הבין	HIFIL		3	Sing	Masc	יָבִין	הֵבִין	159
1	התמודדנו	התמודד	HITPAEL		1	Plur	Fem,Masc	הִתְמוֹדַדְנוּ	הִתְמוֹדֵד	20
1	ניסינו	ניסה	PIEL		1	Plur	Masc	נִיסִּינוּ	נִיסָּה	85
1	מתקשה	התקשה	HITPAEL	Part	1,2,3	Sing	Masc	מִתְקַשֶּׁה	הִתְקַשָּׁה	3
2	נוצרה	נוצר	NIFAL		3	Sing	Fem	נוֹצְרָה	נוֹצַר	17
1	פלו	פל	PAAL		3	Plur	Masc	פָּלוּ	פָּל	1
4	הכיר	הכיר	HIFIL		3	Sing	Masc	הִכִּיר	הִכִּיר	141
1	שעוברים	שעב	PAAL	Part	3	Plur	Masc	שֶׁעוֹבְרִים	שָׁעָב	2
5	מגלים	גילה	HIFIL	Part	3	Plur	Masc	מְגַלִּים	גִּילָה	37
1	דוחפים	דחף	PAAL	Part	3	Plur	Masc	דּוֹחֲפִים	דַּחַף	12
1	נובע	נבע	PAAL	Part	3	Sing	Masc	נוֹבֵעַ	נָבַע	2
1	ייצא	ייצא	PAAL		3	Sing	Masc	יֵיצֵא	יֵיצֵא	1
1	נפלתי	נפל	PAAL		1	Sing	Masc	נָפַלְתִּי	נָפַל	20
1	החזיר	החזיר	HIFIL		3	Sing	Masc	הֶחֱזִיר	הֶחֱזִיר	29
1	מתארח	התארח	HITPAEL	Part	1	Sing	Masc	מִתְאָרֵחַ	הִתְאָרֵחַ	7
1	מופטע	הופטע	PUAL	Part	3	Sing	Masc	מוּפְטָע	הוּפְטַע	6
1	תמקדתי	תמקד	PAAL		1	Sing	Masc	תִּמְקַדְתִּי	תִּמְקַד	1
8	נכנסתי	נכנס	NIFAL		1	Sing	Masc	נִכְנַסְתִּי	נִכְנַס	148
1	שחקה	שחק	PAAL		3	Sing	Fem	שְִׂחֲקָה	שְַׂחָק	2
1	מלדבר	לדבר	PIEL	Part	1,2,3	Sing	Masc	מִלְּדַבֵּר	לְדַבֵּר	1
1	בלמד	לימד	PIEL	Inf				בְּלָמֵד	לִימֵּד	29
2	להקיף	הקיף	HIFIL	Inf				לְהַקִּיף	הִקִּיף	2
6	לפחד	פיחד	PIEL	Inf				לְפַחֵד	פִּיחֵד	10
1	מעריכים	העריך	HIFIL	Part	3	Plur	Masc	מַעֲרִיכִים	הֶעֱרִיךְ	7
1	מתאמץ	התאמץ	HITPAEL	Part	1,2,3	Sing	Masc	מִתְאַמֵּץ	הִתְאַמֵּץ	6
1	סולח	סלח	PAAL	Part	1	Sing	Masc	סוֹלֵחַ	סְלַח	4
4	טועה	טעה	PAAL	Part	3	Sing	Masc	טוֹעֶה	טָעָה	8
1	הרגשת	הרגשה	PAAL	Part	2	Sing	Masc	הִרְגַּשְׁתָּ	הַרְגָּשָׁה	1
2	התעוררתי	התעורר	HITPAEL		1	Sing	Masc	הִתְעוֹרַרְתִּי	הִתְעוֹרֵר	11
3	חלמתי	חלם	PAAL		1	Sing	Masc	חָלַמְתִּי	חָלַם	10
1	ניהלתי	ניהל	PIEL		1	Sing	Masc	נִיהַלְתִּי	נִיהֵל	24
1	להצחיק	הצחיק	HIFIL	Inf				לְהַצְחִיק	הִצְחִיק	1
1	לקלוע	קלע	PAAL	Inf				לִקְלוֹעַ	קָלַע	1
1	מתרגם	מתרגם	PIEL	Part	1	Sing	Masc	מְתַרְגֵּם	מְתַרְגֵּם	1
1	נזהר	נזהר	NIFAL	Part	1	Sing	Masc	נִזְהַר	נִזְהַר	10
1	תרגמתי	תרגם	PAAL		1	Sing	Masc	תִּרְגַּמְתִּי	תַּרְגֵּם	1
1	זורם	זרם	PAAL	Part	3	Sing	Masc	זוֹרֵם	זֶּרֶם	3
1	תפרש	פירש	PAAL		3	Sing	Masc	תִּפָּרֵשׁ	פֵּיְרֵשׁ	4
1	להרשים	הרשים	HIFIL	Inf				לְהַרְשִׁים	הִרְשִׁים	1
1	נשארות	נשאר	NIFAL	Part	3	Plur	Fem	נִשְׁאָרוֹת	נִשְׁאַר	101
1	לשמר	שימר	PIEL	Inf				לְשְַׁמֵר	שִׁימַּר	1
4	להרחיב	הרחיב	HIFIL	Inf				לְהַרְחִיב	הִרְחִיב	4
5	דיברת	דיבר	PAAL		2	Sing	Masc	דִּיבַּרְתָּ	דִּיבֵּר	359
1	זנחתי	זנח	PAAL		1	Sing	Masc	זָּנַחְתִּי	זֶּנַח	1
1	ננהל	ננהל	HIFIL		1	Plur	Masc	נְנַהֵל	נְנַהֵל	1
4	לשמש	שימש	PIEL	Inf				לְשְַׁמֵשׁ	שִׁימֵּשׁ	9
1	תקדישו	הקדיש	HIFIL		1	Plur	Masc	תַּקְדִּישׁוּ	הִקְדִּישׁ	4
1	צפצפו	צפצף	HITPAEL		3	Plur	Masc	צַּפְצְפוּ	צִּפְצַף	1
1	לישמה	לישם	PIEL	Inf				לִישְׁמָה	לִישָׁם	1
1	מופצות	הופצה	PUAL	Part	3	Plur	Fem	מוּפָּצוֹת	הוּפְּצָה	1
1	מתרחשת	התרחש	HITPAEL	Part	1,2,3	Sing	Fem	מִתְרַחֶשֶׁת	הִתְרַחֵשׁ	6
1	נתנז	נתנז	PUAL		3	Sing	Masc	נִתְנַז	נִתְנַז	1
4	פגעו	פגע	PAAL		3	Plur	Masc	פָּגְעוּ	פָּגַע	36
1	פעלו	פעל	PAAL		3	Plur	Masc	פָּעֲלוּ	פָּעַל	29
2	הפעילו	הפעיל	HIFIL		3	Plur	Masc	הִפְעִילוּ	הִפְעִיל	15
3	נקראים	נקרא	NIFAL	Part	3	Plur	Masc	נִקְרָאִים	נִקְרָא	101
4	פתחו	פתח	PAAL		3	Plur	Masc	פָּתְחוּ	פֶּתַח	77
1	נוחטים	נחט	PAAL	Part	3	Plur	Masc	נוֹחֲטִים	נַחַט	1
2	להגביר	הגביר	HIFIL	Inf				לְהַגְּבִיר	הִגְבִּיר	17
2	מכרה	כירה	PAAL		3	Sing	Fem	מָכְרָה	כִּירָה	2
1	תתפלו	תפפל	PAAL		1	Plur	Masc	תִּתְפְּלוּ	תִּפְפֵּל	1
1	נפטר	נפטר	NIFAL		3	Sing	Masc	נִפְטַר	נִפְטַר	3
1	נשלטה	נשלט	NIFAL		3	Sing	Fem	נִשְׁלְטָה	נִשְׁלַט	1
2	מציינת	ציין	PIEL	Part	3	Sing	Fem	מְצַיֶּינֶת	צִּייֵּן	6
3	הוריד	הוריד	HIFIL		3	Sing	Masc	הוֹרִיד	הוֹרִיד	44
1	בנה	בנה	PAAL		3	Sing	Masc	בְּנָהּ	בְּנָהּ	21
1	קידם	קידם	PIEL		3	Sing	Masc	קִידָּם	קִידָּם	14
1	שלט	שלט	PAAL		3	Sing	Masc	שֶׁלֶט	שֶׁלֶט	9
1	יכלו	יכל			3	Plur	Fem,Masc	יָכְלוּ	יָכֹל	9
2	ללבוש	לבש	PAAL	Inf				לִלְבּוֹשׁ	לָבַשׁ	9
1	להיבחר	נבחר	NIFAL	Inf				לְהִיבָּחֵר	נִבְחַר	6
1	שפעלו	שפעל	PAAL		3	Plur	Masc	שֶׁפָּעֲלוּ	שֶׁפְעַל	1
1	מוקפת	הוקף	PUAL	Part	1,2,3	Sing	Fem	מוּקֶּפֶת	הוּקַּף	2
1	חיובו	חיוב	PIEL		3	Plur	Masc	חִיּוּבוֹ	חִיּוּב	1
2	פעל	פעל	PAAL		3	Sing	Masc	פָּעַל	פָּעַל	29
1	נמשכו	נמשך	NIFAL		3	Plur	Masc	נִמְשְׁכוּ	נִמְשָׁךְ	17
2	מושחט	הושחט	PUAL	Part	3	Sing	Masc	מוּשְׁחָט	הוּשְׁחַט	2
1	מחוברת	חובר	HIFIL	Part	1,2,3	Sing	Fem	מְחוּבֶּרֶת	חוֹבֵּר	13
5	להתנהל	התנהל	HITPAEL	Inf				לְהִתְנַהֵל	הִתְנַהֵל	12
3	תדאג	דאג	HIFIL		2	Sing	Masc	תִּדְאַג	דָּאַג	41
1	פחד	פחד	PAAL		3	Sing	Masc	פַּחַד	פַּחַד	16
1	לגרש	גירש	PIEL	Inf				לְגָּרֵשׁ	גֵּירֵשׁ	1
1	לחץ	לחץ	PAAL		3	Sing	Masc	לַחַץ	לַחַץ	7
