formOccurrences	form	lemma	Gender	Number	form_niqqud	lemma_niqqud	lemmaCount
1	מרצים	מרץ	Masc	Plur	מַרְצִים	מֶרֶץ	1
1	תיישבתי	תיישב	Masc	Sing	תְּיַישַּׁבְתִּי	תְּיַישֵּׁב	1
1	פינונית	פינונית	Fem	Sing	פִּינּוּנִית	פִּינּוּנִית	1
1	מספרדים	מספרד	Masc	Plur	מִסְפָרַדִים	מִסְפָרַד	1
1	שתפות	שתפה	Fem	Sing	שְׁתֵּפוּת	שָׁתְפָה	1
2	מחסום	מחסום	Masc	Sing	מַחְסוֹם	מַחְסוֹם	2
1	תובנה	תובנה	Fem	Sing	תּוֹבָנָה	תּוֹבָנָה	1
1	קטלונים	קטלון	Masc	Plur	קָטָלוֹנִים	קָטָלוֹן	1
1	עברה	עבר	Fem	Sing	עָבְרָה	עָבַר	23
1	בררים	בררי	Masc	Plur	בְּרָרִים	בְּרָרִי	1
1	קטלה	קטלה	Fem	Sing	קְטָלָה	קְטָלָה	1
1	בלגן	בלגן	Masc	Sing	בָּלָגָן	בָּלָגָן	1
1	שבת	שבת	Fem	Sing	שַּׁבָּת	שַּׁבָּת	2
25	מרחב	מרחב	Masc	Sing	מֶרְחָב	מֶרְחָב	32
1	קטלנים	קטלן	Masc	Plur	קַטְלָנִים	קַטְלָן	1
4	שפתוחים	שפתוח	Masc	Plur	שִׁפְתוּחִים	שֶׁפָּתוּחַ	4
8	מדתי	מדת	Masc	Sing	מַדְתִּי	מַדָּת	12
2	קישורי	קישורים	Masc	Plur	קִישּׁוּרֵי	קִישּׁוּרִים	2
1	לשיחות	לשיחות	Fem	Plur	לְשִִׂיחוֹת	לְשִִׂיחוֹת	1
1	שלך	שלך	Fem	Sing	שֶׁלְּךָ	שֶׁלְּךָ	1
1	בטעטע	בטעטע	Masc	Sing	בְּטַעְטַע	בְּטַעְטַע	1
3	זרימה	זרימה	Fem	Sing	זְּרִימָה	זְּרִימָה	7
2	מלצרית	מלצרית	Fem	Sing	מֶלְצָרִית	מֶלְצָרִית	2
1	מדובבים	מדובב	Masc	Plur	מְדוּבָּבִים	מְדוּבָּב	4
3	קשבה	קשבה	Fem	Sing	קָּשְׁבָה	קָּשְׁבָה	3
1	מפתח	מפתח	Masc	Sing	מַפְתֵּחַ	מַפְתֵּחַ	1
1	הבושה	הבושה	Fem	Sing	הַבּוּשָׁה	הַבּוּשָׁה	1
2	טיפ	טיף	Masc	Sing	טִּיפּ	טִּיף	5
1	מחלום	מחלום	Masc	Sing	מַחֲלוֹם	מַחֲלוֹם	1
1	דיאלוג	דיאלוג	Masc	Sing	דִּיאָלוֹג	דִּיאָלוֹג	1
1	חושמור	חושמור	Masc	Sing	חוּשְׁמוֹר	חוּשְׁמוֹר	1
1	מכשול	מכשול	Masc	Sing	מִכְשׁוֹל	מִכְשׁוֹל	1
2	הומור	הומור	Masc	Sing	הוּמוֹר	הוּמוֹר	2
1	בול	בול	Masc	Sing	בּוּל	בּוּל	2
1	מסקנה	מסקנה	Fem	Sing	מַסְקָנָה	מַסְקָנָה	1
1	סיטואציות	סיטואציה	Fem	Plur	סִּיטוּאַצְיוֹת	סִּיטוּאַצְיָה	14
3	אינטראקציות	אינטראקציות	Fem	Plur	אִינְטֶרְאַקְצִיּוֹת	אִינְטֶרְאַקְצִיּוֹת	3
1	מימד	ממד	Masc	Sing	מִימָּד	מְמַד	4
6	פתח	פתח	Masc	Sing	פֶּתַח	פֶּתַח	6
2	שמיעה	שמיעה	Fem	Sing	שְׁמִיעָה	שְׁמִיעָה	2
1	גרמטיקה	גרמטיקה	Fem	Sing	גֶּרְמָטִיקָה	גֶּרְמָטִיקָה	1
5	דרג	דרג	Masc	Sing	דֶּרֶג	דֶּרֶג	5
3	ספוטיפיי	ספוטיפי	Masc	Sing	סְפּוֹטִיפַּיי	סְפּוֹטִיפִי	3
24	אזינות	אזינות	Fem	Sing	אֲזִינוּת	אֲזִינוּת	24
1	התראת	התראה	Fem	Sing	הִתְרָאַת	הַתְּרָאָה	3
1	חירום	חירום	Masc	Sing	חֵירוּם	חֵירוּם	1
1	הנחיות	הנחיה	Fem	Plur	הַנְּחָיוֹת	הַנְּחָיָה	1
1	פיקוד	פיקוד	Masc	Sing	פִּיקּוּד	פִּיקּוּד	1
1	עורף	עורף	Masc	Sing	עוֹרֶף	עוֹרֶף	1
3	אמצעי	אמצע	Masc	Sing	אֶמְצָעִי	אֶמְצַע	30
3	מתקני	מתקן	Masc	Plur	מִתְקְנֵי	מְתַקֵּן	3
1	אורניום	אורניום	Masc	Sing	אוֹרְנְיוּם	אוֹרְנְיוּם	1
1	סיסי	סיס	Masc	Plur	סִּיסִי	סִּיס	1
9	טילים	טיל	Masc	Plur	טִּילִים	טִּיל	11
1	חסני	חסן	Masc	Plur	חַסָּנִי	חָסָן	1
1	מפקדי	מפקד	Masc	Plur	מְפַקְּדֵי	מְפַקֵּד	14
1	אתום	אתום	Masc	Sing	אָתוֹם	אָתוֹם	1
7	קרקע	קרקע	Fem	Sing	קַרְקַע	קַרְקַע	7
1	סוכני	סוכן	Masc	Plur	סוֹכְנִי	סוֹכֵן	1
2	רחפני	רחפן	Masc	Plur	רַחְפָנִי	רַחְפָן	2
5	נפץ	נפץ	Masc	Sing	נֶפֶץ	נֶפֶץ	5
1	ישיר	ישיר	Masc	Sing	יָשִׁיר	יָשִׁיר	1
4	מטוסי	מטוס	Masc	Plur	מְטוֹסִי	מָטוֹס	48
1	מפציצים	מפציץ	Masc	Plur	מַפְצִיצִים	מַפְצִיץ	1
1	הזעקה	הזעקה	Fem	Sing	הַזְּעָקָה	הַזְּעָקָה	2
1	אמברג	אמברג	Masc	Sing	אַמְבֵּרְג	אַמְבֵּרְג	1
2	נפט	נפט	Masc	Sing	נֵפְט	נֵפְט	2
2	טכנולוגיות	טכנולוגיה	Fem	Plur	טֶכְנוֹלוֹגְיוֹת	טֶכְנוֹלוֹגְיָה	7
7	חקלאות	חקלאות	Fem	Sing	חַקְלָאוּת	חַקְלָאוּת	7
1	מעסקים	מעסק	Masc	Plur	מַעֲסָקִים	מַעֲסָק	1
7	תיירות	תיירות	Fem	Sing	תַּיָּירוּת	תַּיָּירוּת	7
1	משא	משא	Masc	Sing	מַשָּׂא	מַשָּׂא	1
1	פרסית	פרסי	Fem	Sing	פַּרְסִית	פַּרְסִי	1
1	התרבות	התרבה	Fem	Sing	הַתַּרְבּוּת	הִתְַרַבָּה	1
1	סוונים	סוון	Masc	Plur	סַוּוֹנִים	סָּוָון	1
2	שיים	שיים	Masc	Plur	שַּׁיִים	שַּׁיִים	2
2	איסלאם	אסלאם	Masc	Sing	אִיסְלָאם	אַסְלָאם	2
1	מחלה	מחלה	Fem	Sing	מַחֲלָה	מַחֲלָה	7
1	סונים	סונה	Masc	Plur	סוֹנִים	סוֹנָה	1
1	מונרכיה	מונרכיה	Fem	Sing	מוֹנַרְכְיָה	מוֹנַרְכְיָה	1
1	עלבי	עלב	Masc	Plur	עַלְבִּי	עֶלֶב	1
1	קיסר	קיסר	Masc	Sing	קֵּיְסָר	קֵּיְסָר	1
1	טורקי	תורכי	Masc	Sing	טוּרְקִי	תּוֹרְכִי	1
6	אוניברסיטאות	אוניברסיטה	Fem	Plur	אוּנִיבֶרְסִיטָאוֹת	אוּנִיבֶרְסִיטָה	24
1	שיט	שיט	Masc	Sing	שַּׁיט	שַּׁיט	1
3	שע	שע	Masc	Sing	שָׁע	שָׁע	3
1	פרו	פרו	Masc	Sing	פְּרוֹ	פְּרוֹ	1
1	corפט	corפט	Masc	Sing	Corrפֵּט	Corrפֵּט	1
4	פערים	פער	Masc	Plur	פְּעָרִים	פַּעַר	8
1	פגין	פגין	Masc	Sing	פָּגִין	פָּגִין	1
1	סבק	סבק	Masc	Sing	סַבָּק	סַבָּק	1
10	כנס	כנס	Masc	Sing	כֶּנֶס	כֶּנֶס	14
1	מתנגדים	מתנגד	Masc	Plur	מִתְנַגְּדִים	מִתְנַגֵּד	1
2	חומיני	חומין	Masc	Plur	חוּמִינִי	חוּמִין	2
1	עז	עז	Masc	Sing	עַז	עַז	1
9	השפעה	השפעה	Fem	Sing	הַשְׁפָּעָה	הַשְׁפָּעָה	11
1	קרועסונים	קרועסון	Masc	Plur	קְרוֹעֲסוֹנִים	קְרוֹעְסוֹן	2
1	שנזליזה	שנזליזה	Fem	Sing	שֶׁנַזְלִיזָה	שֶׁנַזְלִיזָה	1
3	מנהיגים	מנהיג	Masc	Plur	מַנְהִיגִים	מַנְהִיג	7
3	אידיאולוגיה	אידיאולוגיה	Fem	Sing	אִידֵיאוֹלוֹגְיָה	אִידֵיאוֹלוֹגְיָה	3
1	כלות	כלה	Fem	Plur	כָּלוֹת	כַּלָּה	3
1	כלטות	כלטת	Fem	Plur	כַּלָּטוֹת	כַּלֶּטֶת	1
2	השפעות	השפעה	Fem	Plur	הַשְׁפָּעוֹת	הַשְׁפָּעָה	11
1	תחומיני	תחומינים	Masc	Plur	תְּחוּמִינִי	תְּחוּמִינִים	1
1	בוגד	בוגד	Masc	Sing	בּוֹגֵּד	בּוֹגֵּד	1
1	לחס	לחס	Masc	Sing	לַחַס	לַחַס	1
1	מכוחות	מכוח	Fem	Plur	מִכּוֹחוֹת	מִכּוֹחַ	1
1	קריעות	קריעה	Fem	Plur	קְרִיעוֹת	קְרִיעָה	1
1	אויבות	אויב	Fem	Sing	אוֹיְבוּת	אוֹיֵב	4
1	שפעות	שפעה	Fem	Plur	שְׁפָעוֹת	שִׁפְעָה	1
2	מדיניות	מדיניות	Fem	Sing	מְדִינִיּוּת	מְדִינִיּוּת	2
4	מבנה	מבנה	Masc	Sing	מִבְּנֶה	מִבְּנֶה	6
2	שגרירות	שגרירות	Fem	Sing	שַׁגְרִירוּת	שַׁגְרִירוּת	2
2	אשף	אשף	Masc	Sing	אַשָּׁף	אַשָּׁף	2
6	שיא	שיא	Masc	Sing	שִִׂיא	שִִׂיא	6
1	בנונית	בנונית	Fem	Sing	בָּנוֹנִית	בָּנוֹנִית	1
1	ג'יהד	ג'יהד	Masc	Sing	גִּ'יהֵד	גִּ'יהֵד	1
1	איסלאמי	איסלאמי	Masc	Sing	אִיסְלָאמִי	אִיסְלָאמִי	1
1	חשאיות	חשאיות	Fem	Sing	חֲשָׁאִיּוּת	חֲשָׁאִיּוּת	1
1	תחמושת	תחמושת	Fem	Sing	תַּחְמוֹשֶׁת	תַּחְמוֹשֶׁת	1
2	מדבר	מדבר	Masc	Sing	מְדַבֵּר	מְדַבֵּר	2
7	איראנים	איראני	Masc	Plur	אִירָאנִים	אִירָאנִי	7
4	פצצת	פצצה	Fem	Sing	פְּצָצַת	פְּצָצָה	9
2	אטום	אטום	Masc	Sing	אָטוֹם	אָטוֹם	2
2	מדענים	מדען	Masc	Plur	מַדְעָנִים	מַדְּעָן	2
3	פצצה	פצצה	Fem	Sing	פְּצָצָה	פְּצָצָה	9
8	פעילות	פעילות	Fem	Sing	פְּעִילוּת	פְּעִילוּת	14
1	חזבלה	חזבלה	Fem	Sing	חַזְבָּלָה	חַזְבָּלָה	1
1	אוייבים	אוייב	Masc	Plur	אוֹיְיבִים	אוֹיְיב	1
1	קצינים	קצין	Masc	Plur	קְצִינִים	קָצִין	2
2	נקום	נקום	Masc	Sing	נָּקוּם	נָּקוּם	2
1	פרוקסים	פרוקס	Masc	Plur	פְּרוֹקְסִים	פְּרוֹקְס	1
1	דילים	דיל	Masc	Plur	דִּילִים	דִּיל	5
1	התמיכה	התמיכה	Fem	Sing	הַתְּמִיכָה	הַתְּמִיכָה	1
1	נשיאים	נשיא	Masc	Plur	נְשִִׂיאִים	נָשִׂיא	4
1	פסקת	פסקה	Fem	Sing	פִּסְקַת	פִּסְקָה	1
1	טיפוס	טיפוס	Masc	Sing	טִיפּוּס	טִיפּוּס	3
5	לייק	לייק	Masc	Sing	לַיְּיק	לַיְּיק	9
7	חופשת	חופשה	Fem	Sing	חוּפְשַׁת	חוּפְשָׁה	45
36	קיץ	קיץ	Masc	Sing	קַּיִץ	קַּיִץ	36
2	דודה	דוד	Fem	Sing	דָּוִדָה	דָּוִד	13
5	כובע	כובע	Masc	Sing	כּוֹבַע	כּוֹבַע	6
2	למד	למד	Masc	Sing	לָמַד	לָמַד	4
4	ביניים	ביניים	Masc	Sing	בֵּיְנַיִים	בֵּיְנַיִים	4
2	מוסדות	מוסד	Masc	Plur	מוֹסָדוֹת	מוֹסָד	4
1	עשירות	עשיר	Fem	Plur	עֲשִׁירוֹת	עָשִׁיר	9
1	תכונים	תכון	Masc	Plur	תְּכוּנִים	תָּכוּן	1
1	לבטי	לבטי	Masc	Plur	לְבַטִּי	לְבַטִּי	1
5	שדות	שדה	Masc	Plur	שָׂדוֹת	שָׂדֶה	16
1	צאון	צאון	Masc	Sing	צֵּאוֹן	צֵּאוֹן	1
1	מד	מד	Masc	Sing	מַד	מַד	1
1	רציפות	רציפות	Fem	Sing	רְצִיפוּת	רְצִיפוּת	1
3	מונופול	מונופול	Masc	Sing	מוֹנוֹפּוֹל	מוֹנוֹפּוֹל	3
1	חופשים	חופש	Masc	Plur	חוֹפָשִׁים	חוֹפֶשׁ	60
1	קציר	קציר	Masc	Sing	קָצִיר	קָצִיר	1
2	עוור	עוור	Masc	Sing	עָוֶור	עָוֶור	2
1	דאורדורנט	דאורדורנט	Masc	Sing	דֵּאוֹרְדּוֹרַנְט	דֵּאוֹרְדּוֹרַנְט	1
1	קוריאנים	קוריאני	Masc	Plur	קוֹרְיָאנִים	קוֹרְיָאנִי	1
1	בתן	בתן	Fem	Sing	בַּתָּן	בַּתָּן	1
3	קורסים	קורס	Masc	Plur	קוּרְסִים	קוּרְס	11
2	גילאי	גיל	Masc	Plur	גִּילַאי	גִּיל	44
2	משל	משל	Masc	Sing	מִשֶּׁל	מִשֶּׁל	2
5	עומס	עומס	Masc	Sing	עוֹמֶס	עוֹמֶס	6
6	הרגשה	הרגשה	Fem	Sing	הַרְגָּשָׁה	הַרְגָּשָׁה	7
1	צפיפות	צפיפות	Fem	Sing	צְּפִיפוּת	צְּפִיפוּת	1
1	מינחן	מנחן	Masc	Sing	מִינְחָן	מַנְחֵן	1
1	נה	נה	Masc	Sing	נָה	נָה	1
1	חטיבות	חטיבה	Fem	Plur	חֲטִיבוּת	חֲטִיבָה	2
2	תיכונים	תיכון	Masc	Plur	תִּיכוֹנִים	תִּיכוֹן	11
7	ענף	ענף	Masc	Sing	עָנָף	עָנָף	10
6	אטרקציות	אטרקציה	Fem	Plur	אַטְרַקְצִיּוֹת	אַטְרַקְצִיָּה	10
2	לוגיסטיקה	לוגיסטיקה	Fem	Sing	לוֹגִיסְטִיקָה	לוֹגִיסְטִיקָה	2
2	סידור	סידור	Masc	Sing	סִּידּוּר	סִּידּוּר	7
11	מנועים	מנוע	Masc	Plur	מְנוֹעִים	מָּנוֹעַ	25
6	גננת	גננה	Fem	Sing	גַּנֶּנֶת	גַּנָּנָה	6
1	השלמה	השלמה	Fem	Sing	הַשְּׁלֹמֹה	הַשְּׁלֹמֹה	2
1	רגשה	רגשה	Fem	Sing	רִגְשָׁה	רִגְשָׁה	1
1	מיצוי	מיצוי	Masc	Sing	מִיצּוּי	מִיצּוּי	1
1	עיווור	עיווור	Masc	Sing	עִיוְווּר	עִיוְווּר	1
1	וונטילציה	וונטילציה	Fem	Sing	וָונְטִילַצְיָה	וָונְטִילַצְיָה	1
1	דוררפיה	דוררפיה	Fem	Sing	דּוֹרֶרְפְיָה	דּוֹרֶרְפְיָה	1
1	דריכת	דריכה	Fem	Sing	דְּרִיכַת	דְּרִיכָה	1
1	הידר	הידר	Masc	Sing	הִידֵּר	הִידֵּר	1
1	כשת	כשת	Masc	Sing	כָּשַׁת	כָּשַׁת	1
1	איפוש	איפוש	Masc	Sing	אִיפּוּשׂ	אִיפּוּשׂ	1
1	צבירת	צבירה	Fem	Sing	צְּבִירַת	צְּבִירָה	1
1	מועד	מועד	Masc	Sing	מוֹעֵד	מוֹעֵד	1
1	הפעלות	הפעלה	Fem	Plur	הַפְּעָלוֹת	הַפְּעָלָה	1
3	שיח	שיח	Masc	Sing	שִִׂיחַ	שִִׂיחַ	3
1	מסכים	הסכים	Masc	Plur	מַסְכִּים	הִסְכִּים	1
2	תחומי	תחום	Masc	Plur	תְּחוּמִי	תְּחוּם	27
1	השיח	השיח	Masc	Sing	הַשִּׂיחַ	הַשִּׂיחַ	1
1	יציאות	יציאה	Fem	Plur	יְצִיאוֹת	יְצִיאָה	12
15	אתגרים	אתגר	Masc	Plur	אֶתְגָּרִים	אֶתְגָּר	34
1	סיבוד	סיבוד	Masc	Sing	סִּיבּוּד	סִּיבּוּד	1
1	סיבסוד	סיבסוד	Masc	Sing	סִּיבְסוֹד	סִּיבְסוֹד	1
1	גרים	גר	Masc	Plur	גָּרִים	גָּר	6
2	מחברות	מחברה	Fem	Plur	מַחְבָּרוֹת	מַחְבָּרָה	2
2	פריבילגיה	פריבילגיה	Fem	Sing	פְּרִיבִילְגְיָה	פְּרִיבִילְגְיָה	2
7	עוגה	עוגה	Fem	Sing	עוּגָה	עוּגָה	13
3	אטרקציה	אטרקציה	Fem	Sing	אַטְרַקְצִיָּה	אַטְרַקְצִיָּה	10
1	הסתדרות	הסתדרות	Fem	Sing	הִסְתַדְרוּת	הִסְתַדְרוּת	1
1	אטרקציית	אטרקציה	Fem	Sing	אַטְרַקְצִיַּית	אַטְרַקְצִיָּה	10
4	תקציב	תקציב	Masc	Sing	תַּקְצִיב	תַּקְצִיב	4
1	כלכלה	כלכלה	Fem	Sing	כַּלְכָּלָה	כַּלְכָּלָה	1
1	לבעלי	לבעל	Masc	Plur	לְבַעֲלֵי	לְבַּעַל	1
3	משחקים	משחק	Masc	Plur	מִשְׂחָקִים	מִשְׂחָק	20
1	אתס	אתס	Masc	Sing	אַתָּס	אַתָּס	2
1	סירוגין	סירוגין	Masc	Sing	סֵירוּגִין	סֵירוּגִין	1
1	סרוגין	סרוגין	Masc	Sing	סְרוּגִין	סְרוּגִין	1
4	מלצרים	מלצר	Masc	Plur	מֶלְצָרִים	מֶלְצַר	10
6	צרכים	צורך	Masc	Plur	צְּרָכִים	צוֹרֶךְ	30
1	מגלשות	מגלשת	Fem	Plur	מַגְלֵשׁוֹת	מַגְּלֶשֶׁת	1
3	פרט	פרט	Masc	Sing	פְּרָט	פְּרָט	22
2	נפשות	נפש	Fem	Plur	נְפָשׁוֹת	נֶפֶשׁ	3
1	בילויים	בילוי	Masc	Plur	בִּילּוּיִים	בִּילּוּי	4
3	יעד	יעד	Masc	Sing	יַעַד	יַעַד	13
6	עבודת	עבודה	Fem	Sing	עֲבוֹדַת	עֲבוֹדָה	214
1	קונקשן	קונקשן	Masc	Sing	קוֹנְקְשָׁן	קוֹנְקְשָׁן	1
3	עולה	עולה	Masc	Sing	עוֹלֶה	עוֹלֶה	31
3	אלת	אלת	Fem	Sing	אֵלַת	אֵלַת	3
2	הגרה	הגרה	Fem	Sing	הָגְרָה	הָגְרָה	2
6	טמפרטורות	טמפרטור	Fem	Plur	טֶמְפֵּרָטוּרוֹת	טֶמְפֵּרָטוּר	6
5	מעלות	מעלה	Fem	Plur	מַעֲלוֹת	מַעְלָה	11
1	צלזיוס	צלזיוס	Masc	Sing	צֶּלְזִיּוּס	צֶּלְזִיּוּס	1
1	סטודי	סטוד	Masc	Plur	סְטוּדִי	סְטוּד	1
1	התאמלות	התאמלות	Fem	Plur	הִתְאַמְלוּת	הִתְאַמְלוּת	1
1	תיאור	תיאור	Masc	Sing	תֵּיָאוּר	תֵּיָאוּר	2
3	פניות	פנייה	Fem	Plur	פְּנִיּוֹת	פְּנִיָּיה	5
1	נחות	נח	Masc	Sing	נָחוּת	נֹחַ	1
1	גזל	גזל	Masc	Sing	גֶּזֶל	גֶּזֶל	1
1	אכל	אכל	Masc	Sing	אָכַל	אָכַל	2
4	דופק	דופק	Masc	Sing	דּוֹפֵק	דּוֹפֵק	4
3	מאזינה	מאזינה	Fem	Sing	מַאֲזִינָה	מַאֲזִינָה	3
3	סתב	סתב	Masc	Sing	סָּתַב	סָּתַב	3
3	גשם	גשם	Masc	Sing	גֶּשֶׁם	גֶּשֶׁם	4
1	החזרה	החזרה	Fem	Sing	הַחֲזָרָה	הַחֲזָרָה	2
1	כלאי	כלאי	Masc	Sing	כַּלַאי	כַּלַאי	1
1	אבטיחים	אבטיח	Masc	Plur	אַבְטִיחִים	אַבְּטִיחַ	1
2	צנוניות	צנוניות	Fem	Plur	צִּנוּנִיּוֹת	צִּנוּנִיּוֹת	2
1	חקלאים	חקלאי	Masc	Plur	חַקְלָאִים	חַקְלָאִי	1
3	ענפים	ענף	Masc	Plur	עֲנָפִים	עָנָף	10
1	רפת	רפה	Fem	Sing	רֶפֶת	רָפֶה	1
1	נוי	נוי	Masc	Sing	נוּי	נוּי	1
3	דשא	דשא	Masc	Sing	דֶּשֶׁא	דֶּשֶׁא	5
1	מפרקים	מפרק	Masc	Plur	מְפָרְקִים	מְפָרֵק	1
1	זיב	זיב	Masc	Sing	זִּיב	זִּיב	1
1	הורי	הורה	Masc	Plur	הוֹרַי	הוֹרָה	79
1	ריון	ריון	Masc	Sing	רָיוֹן	רָיוֹן	1
1	גידולי	גידול	Masc	Plur	גִּידּוּלִי	גִּידּוּל	1
1	יחם	יחם	Masc	Sing	יֶחָם	יֶחָם	1
1	הזעקות	הזעקה	Fem	Plur	הַזְּעָקוֹת	הַזְּעָקָה	2
3	ממד	ממד	Masc	Sing	מְמַד	מְמַד	4
1	יריעות	יריעה	Fem	Plur	יְרִיעוֹת	יְרִיעָה	1
1	שביעי	שביעי	Masc	Sing	שְׁבִיעִי	שְׁבִיעִי	1
2	רחצה	רחצה	Fem	Sing	רַחֲצָה	רַחֲצָה	2
1	סיסיים	סיסיים	Masc	Plur	סִּיסִיִּים	סִּיסִיִּים	1
4	מועצה	מועצה	Fem	Sing	מוֹעָצָה	מוֹעָצָה	6
14	יישובים	יישוב	Masc	Plur	יִישּׁוּבִים	יִישּׁוּב	24
3	עבירה	עבירה	Fem	Sing	עֲבֵירָה	עֲבֵירָה	4
1	צליחה	צליחה	Fem	Sing	צְּלִיחָה	צְּלִיחָה	1
2	בים	בים	Masc	Sing	בַּיָּם	בַּיָּם	2
3	נרים	הרים	Masc	Plur	נֵרִים	הָרִים	3
1	למלון	למלון	Masc	Sing	לַמָּלוֹן	לַמָּלוֹן	1
1	מרצפות	מרצפה	Fem	Plur	מַרְצְפוֹת	מִרְצָפָה	1
1	בופי	בופי	Masc	Sing	בּוּפִי	בּוּפִי	1
4	תכלס	תכלס	Masc	Sing	תַּכְלָס	תַּכְלָס	4
3	אנרגיות	אנרגיה	Fem	Plur	אֵנֶרְגִּיּוּת	אֵנֶרְגִּיָּה	15
2	קומה	קומה	Fem	Sing	קוֹמָה	קוֹמָה	3
1	מעליות	מעלית	Fem	Plur	מַעֲלִיּוֹת	מַעֲלִית	1
1	מחבואים	מחבואין	Masc	Plur	מַחְבּוֹאִים	מַחְבּוֹאִין	1
1	קומות	קומה	Fem	Plur	קוֹמוֹת	קוֹמָה	3
1	נרצחים	נרצח	Masc	Plur	נִרְצָחִים	נִרְצַח	1
1	אלט	אלט	Masc	Sing	אַלְט	אַלְט	1
1	חובר	חבר	Masc	Sing	חוֹבֵּר	חָבֵר	137
1	עריך	עריך	Masc	Sing	עָרִיךְ	עָרִיךְ	1
1	מזלנו	מזלנו	Masc	Plur	מַזָּלֵנוּ	מַזָּלֵנוּ	1
3	בניינים	בניין	Masc	Plur	בִּנְיָינִים	בִּנְיָין	23
6	הצעה	הצעה	Fem	Sing	הַצָּעָה	הַצָּעָה	13
1	היבת	היבה	Fem	Sing	הַיֶּבֶת	הִיבָּה	1
2	מימוש	מימוש	Masc	Sing	מִימּוּשׁ	מִימּוּשׁ	2
1	מענים	מענה	Masc	Plur	מַעֲנִים	מַעֲנֶה	8
1	שען	שען	Masc	Sing	שָׁעָן	שָׁעָן	1
2	דיירים	דייר	Masc	Plur	דַּיָּירִים	דַּיָּיר	5
1	בוגרות	בוגר	Fem	Plur	בּוֹגְרוֹת	בּוֹגֵּר	2
19	פארק	פארק	Masc	Sing	פַּארְק	פַּארְק	24
1	פאטונים	פאטון	Masc	Plur	פָּאטוֹנִים	פָּאטוֹן	1
2	השאות	השאה	Fem	Plur	הַשָּׁאוֹת	הַשָּׁאָה	2
1	נאורים	נאור	Masc	Plur	נְאוֹרִים	נָאוֹר	1
3	איומים	איום	Masc	Plur	אִיּוּמִים	אִיּוּם	9
3	מרגמה	מרגמה	Fem	Sing	מַרְגֵּמָה	מַרְגֵּמָה	3
1	רקטות	רקטה	Fem	Plur	רַקְטוֹת	רָקְטָה	1
2	פצצות	פצצה	Fem	Plur	פְּצָצוֹת	פְּצָצָה	9
2	אזקות	אזקה	Fem	Plur	אֲזָקוֹת	אָזְקָה	2
2	שריפות	שריפה	Fem	Plur	שְׂרֵיפוֹת	שְׂרֵיפָה	3
1	מבלונים	מבלון	Masc	Plur	מַבְּלוֹנִים	מִבָּלוֹן	1
2	גדר	גדר	Fem	Sing	גָּדֵר	גָּדֵר	2
5	עצמ	עצם	Fem	Sing	עַצְמ	עֶצֶם	86
3	שבר	שבר	Masc	Sing	שֶׁבֶר	שֶׁבֶר	3
1	הסכמי	הסכם	Masc	Plur	הֶסְכֵּמִי	הֶסְכֵּם	14
1	חרב	חרב	Masc	Sing	חֶרֶב	חֶרֶב	1
2	התקיפה	התקיפה	Fem	Sing	הִתְּקִיפָה	הִתְּקִיפָה	2
